"","Indicator.Name","Indicator.Code","Year.Month","Algeria","Angola","Benin","Botswana","Burkina Faso","Burundi","Cabo Verde","Cameroon","Central African Republic","Chad","Comoros","Côte d'Ivoire","Democratic Republic of the Congo","Djibouti","Egypt","Equatorial Guinea","Eswatini","Ethiopia","Gabon","Ghana","Guinea","Guinea-Bissau","Kenya","Lesotho","Liberia","Libya","Madagascar","Malawi","Mali","Mauritania","Mauritius","Morocco","Mozambique","Namibia","Niger","Nigeria","Republic of Congo","Rwanda","São Tomé and Príncipe","Senegal","Seychelles","Sierra Leone","Somalia","South Africa","South Sudan","Sudan","Tanzania","The Gambia","Togo","Tunisia","Uganda","Zambia","Zimbabwe"
"2046","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-01-31",NA,1.29,0,0.29,0.06,-1.26,0.56,0.59,NA,3.86,NA,-0.48,NA,0,0,-0.88,0.12,-2.36,-0.47,NA,0,NA,NA,0.36,6.16,NA,0.73,0.41,0.78,-1.58,0,0.15,0.25,1.36,-2.5,0.87,-3.48,0.45,4.05,0.03,1.29,1.59,NA,0.33,-24.31,29.11,NA,0.61,2.44,1.26,-0.2,1.05,-0.16
"2047","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-02-28",NA,1.3,0,0.38,1,0.82,-0.08,0,NA,0.73,NA,-0.16,NA,0,0.25,-0.62,0.77,0,3.23,NA,0,NA,NA,0.26,0.46,NA,0.55,1.48,-3.21,0.66,0,0.08,0.14,-0.02,0.62,0.79,1.92,-0.34,0.21,-0.16,0,2.67,NA,0.56,1.64,3.23,NA,0.53,-0.04,0.39,0.27,0.23,0
"2048","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-03-31",NA,1.63,0,0.09,0.18,0.63,0.33,0,NA,-3.82,NA,-0.08,NA,0,0,-0.04,0.07,3.36,1.22,NA,0.34,NA,NA,0.17,-2.48,NA,1.45,0.29,-0.49,0.17,0.41,0.15,0.3,0.36,-0.7,0.82,0.55,-0.03,-0.77,-0.04,0,2.62,NA,0,-10.89,0.88,NA,0.74,0,0.54,0.04,-0.36,-0.17
"2049","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-04-30",NA,1.27,0,0.47,-0.09,0.9,-0.26,-0.17,NA,4.11,NA,0.08,NA,0,0.74,1.61,0.03,0.57,3.32,NA,0,NA,NA,0.32,-2.13,NA,0.27,0.12,-0.69,0.32,-5.85,0.53,1.84,0.49,3.28,0.76,0.68,0.02,-0.99,0.04,0,2.01,NA,1.44,35.15,1.36,NA,0.53,2.72,0.76,0.6,0.46,1.82
"2050","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-05-31",NA,1.03,0,0.28,0.34,0.09,-0.63,0.33,NA,0.34,NA,0,NA,0,0.36,0.14,0.09,0.01,0,NA,0,NA,NA,0.19,-0.35,NA,0,0.7,-0.2,1.27,0.39,0.08,0.59,0.9,-0.09,0.82,-0.4,0.03,-0.24,-0.09,0,1.55,NA,0,16.92,0.74,NA,0.84,-0.84,0.67,0.33,0.36,0.16
"2051","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-06-30",NA,1.1,0.08,0.38,0.34,0,0.55,0.58,NA,-1.11,NA,0.08,NA,0,2.11,-0.03,0.08,3.67,0,NA,-0.06,NA,NA,0.3,11.55,NA,0.09,0.65,0.3,-0.32,-0.39,0.38,0.6,-0.49,0.09,0.86,0.98,-0.4,-0.14,0,0,2.01,NA,-0.22,21.97,0,NA,0.9,-0.31,0.92,-0.23,0.34,0.16
"2052","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-07-31",NA,1.18,0,0.38,0.49,0.53,0.05,0.91,NA,2.69,NA,-0.4,NA,0,4.07,0.22,0.07,1.11,-0.66,NA,0,NA,NA,0.1,0.22,NA,1.33,0.11,-0.39,-0.81,0,0.15,1.04,1.29,-0.09,0.85,0.28,0.22,1.25,0,0,2.6,NA,0.33,56.28,0,NA,1.79,0.62,1.61,-0.02,0.21,3.24
"2053","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-08-31",NA,1.36,-3.5,0.19,-0.15,1.15,0.13,0.25,NA,0.94,NA,-0.16,NA,0,0.94,-0.43,0.08,-0.63,-0.22,NA,0,NA,NA,0,11.1,NA,0.53,0.19,0.69,2.39,1.09,-0.23,-0.04,0.36,0.09,0.62,-3.44,0.33,0.48,0,0,3.69,NA,0.22,-23.39,1.59,NA,0.57,0,0.8,-0.24,0.39,0.16
"2054","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-09-30",NA,1.56,0.1,0.09,0.54,-0.79,0.47,0.08,NA,-1.18,NA,0,NA,0,0.54,-0.26,0.03,3.51,0.15,NA,0,NA,NA,-0.06,0.23,NA,0.26,1.35,-0.2,-0.97,1.07,0.15,0.01,0.16,-1.54,0.61,NA,-0.29,1.78,0,0,-0.86,NA,0.33,1.84,18.53,NA,0.84,0.02,0.54,0.07,0.16,0.31
"2055","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-10-31",NA,1.66,0,0.01,-0.61,-0.18,-0.38,0.08,NA,3.54,NA,0.16,NA,0,0.25,0.52,0.08,0.33,0.07,NA,0.45,NA,NA,0.36,-2.54,NA,0.17,0.28,3.55,0.18,0,0.08,0,0.92,0,0.69,NA,0.4,-0.7,0.01,0,7.57,NA,0.11,-7.34,0.79,NA,0.77,0.12,0.42,0.25,0.75,9.83
"2056","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-11-30",NA,1.64,0,0.09,1.26,0.79,0.77,0.33,NA,-3.05,NA,-1.35,NA,0,0.43,-0.3,0.01,0,-0.15,NA,0,NA,NA,0.07,6.55,NA,0.26,0.09,-3.52,1.19,0.29,0.08,0.38,-0.67,0.09,0.67,NA,0.61,0.85,0,0,-4.53,NA,0.54,-6.68,0.73,NA,0,0.01,0.55,0.04,0.4,9.23
"2057","Restaurants and hotels","PCPIRE_PC_PP_PT","2018-12-31",NA,1.51,2.24,0.28,-0.27,-0.09,0.12,1.3,NA,-0.08,NA,1.46,NA,0,0.32,-0.1,0.02,3.12,-0.44,NA,2.01,NA,NA,0.07,4.69,NA,0,0.09,-1.18,0.03,0.29,0.08,0.38,-0.38,0,0.69,NA,0.02,0.21,0,0,12,NA,0.11,31.1,7.62,NA,0.99,-0.02,0.62,0.16,1.2,13.91
"2058","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-01-31",NA,1.14,0.2,0,0.48,0,2.76,0.56,NA,-4.1,NA,-0.96,NA,0,0.92,-1.49,0.03,-0.45,-0.88,NA,0.01,NA,NA,0.61,-10.41,NA,0.26,0.38,-5.19,0.02,1.34,0.15,0.4,2.02,-3.05,0.65,NA,-0.34,-5.8,0.6,1.55,-3.38,NA,0.32,0.72,3.36,NA,0.49,-2.68,0.47,0.5,0.44,11.64
"2059","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-02-28",NA,1.56,0,0.1,0.74,-2.19,1.16,0,NA,0.62,NA,-0.29,NA,0,0.81,-0.26,0.06,0.22,0.23,NA,0,NA,NA,0.23,-1.45,NA,0.17,0.09,1.05,0.06,-0.38,0,0.17,0.42,0,0.64,-0.2,0.09,1.72,0,0,0.23,NA,0.86,-10.92,4.86,NA,0.55,2.61,0.28,0.38,0.27,2.25
"2060","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-03-31",NA,0.86,0.3,0.5,0.25,-0.54,0.65,1.91,NA,-3.8,NA,1.36,NA,0,0.48,0.26,-0.52,1.12,0.02,NA,0,NA,NA,0.21,NA,NA,0.17,0.09,1.77,0,0,0.08,0.17,0.19,0.09,0.62,3.52,0.4,-0.89,0.63,0,2.24,NA,0.32,14.3,10.1,NA,0.78,-0.14,0.84,0.02,0.58,4.5
"2061","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-04-30",NA,0.54,1.68,0.2,-0.37,1.44,-0.45,0.7,NA,1.85,NA,-1.15,NA,0,0.28,0.21,0.03,0,-0.06,NA,0.78,NA,NA,0.01,NA,NA,0.26,0.19,0.31,0,0,0.08,-0.02,0.52,0.27,0.62,-3.49,0.06,0.99,0.29,-1.96,-0.67,NA,-0.11,8.72,-0.83,NA,0.75,0.57,2.06,-0.01,1.27,19.81
"2062","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-05-31",NA,1.13,-2.53,0.3,-0.35,-1.6,-0.01,0.39,NA,2.08,NA,0,NA,0,2,0.28,1,-0.01,-0.07,NA,0.77,NA,NA,0.1,NA,NA,0.52,0.37,1.12,0.15,-0.67,-0.15,0.42,0.35,0.18,0.65,3.01,0.07,1.36,-0.75,0,-1.96,NA,0.42,0.25,0.03,NA,0.5,0.47,0.08,0.17,0.37,6.63
"2063","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-06-30",NA,1.19,-0.6,0.2,-0.41,-0.54,1.47,0,NA,0.19,NA,0,NA,0,1.19,-0.14,0,8.73,0.01,NA,0.14,NA,NA,-0.05,NA,NA,0.68,0.09,-0.91,0.47,0.1,0.3,0.02,0.09,0,0.64,-0.89,-0.07,0.61,0.77,0,0.7,NA,0,-1.34,2.29,NA,0.69,0.5,2.38,0.05,0.29,28.76
"2064","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-07-31",NA,1.27,-0.3,0.3,0.19,-0.09,0.7,0.15,NA,-2.18,NA,0.1,NA,0,2.04,0.16,-0.06,-0.07,0.18,NA,0,NA,NA,0.1,NA,NA,0.34,0.56,1.53,1.64,0.1,0.07,0.77,-0.11,-1.79,0.69,-2.69,0.08,0.02,0.1,0,4.7,NA,-0.21,5.59,2.78,NA,0.88,0,0.98,0.34,1.22,30.48
"2065","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-08-31",NA,1.37,2.11,0.2,-0.07,1.27,0.1,0,NA,1.23,NA,-1.65,NA,0,0.31,0.06,-0.01,0.13,0.09,NA,0,NA,NA,0.22,NA,NA,0,0.65,-0.5,1,0.29,0.3,0.65,-0.14,0,0.66,0.55,-0.01,-0.73,0.01,0,-0.62,NA,0.42,1.71,2.28,NA,0.66,0,1.41,-0.03,0.35,8.65
"2066","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-09-30",NA,1.45,-0.39,0.29,0.32,0.72,-0.07,0,NA,-4.71,NA,1.88,NA,0,0.29,0.14,0.08,5.17,-0.24,NA,0,NA,NA,0.13,NA,NA,1.19,1.29,-0.1,-0.06,0,0.07,0.58,-0.38,0.09,0.71,1.06,0.02,NA,-0.14,0,12.36,NA,0.53,4.75,2.49,NA,0.6,0,0.81,0.47,0.61,8.45
"2067","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-10-31",NA,1.5,0.2,0.2,0.02,1.33,1.37,0.23,NA,4.56,NA,-0.1,NA,0,1.93,3.93,-0.2,-0.32,0.84,NA,0,NA,NA,0,NA,NA,0.59,0.55,-0.5,-0.14,0.95,0.3,0.26,0.93,-0.18,0.71,0.02,0.04,NA,0.16,0.2,-0.38,NA,-0.1,0.72,1.89,NA,0.65,0.51,0.58,-0.05,0.81,37.95
"2068","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-11-30",NA,1.71,0.4,0.1,0.09,0.09,0.13,0.08,NA,-1.1,NA,-0.1,NA,0,0.3,0,0.01,0,0.25,NA,0,NA,NA,0.43,NA,NA,0,0.63,0,0.64,0.09,0.22,0.15,-0.05,0.09,0.73,10.52,0.07,NA,0.36,0.08,-2.62,NA,0.73,-18.12,2.04,NA,0.63,0,0.79,0.46,0.26,36.48
"2069","Restaurants and hotels","PCPIRE_PC_PP_PT","2019-12-31",NA,2.37,0,0.49,-0.49,-0.26,-0.03,0.31,NA,-0.51,NA,0.39,NA,0,-0.13,0.01,0.05,3.14,-0.14,NA,0,NA,NA,0.31,NA,NA,0.58,0.27,0.2,0.39,0.38,0,0.28,0.24,0.09,0.74,-9.72,-0.05,NA,0.02,1.78,0,NA,-0.1,-14.19,2.29,NA,0.71,-0.05,-0.07,-0.08,0.47,15.53
"2070","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-01-31",NA,1,0.75,0.78,0.27,1.76,-0.11,0.31,NA,3.46,NA,0.1,NA,0,0.35,-0.02,0.39,0,-0.42,NA,-0.34,NA,NA,0.01,NA,NA,0.08,0.18,-2.53,0.04,0,0.07,0.18,-0.99,2.09,0.78,-3.01,-0.08,NA,1.06,0.9,6.43,NA,-0.1,2.28,11.75,NA,0.65,-0.38,0.72,-0.38,0.19,2.71
"2071","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-02-29",NA,1.74,0.91,0.19,0.62,-0.78,1,0.08,-0.52,-0.2,NA,0.19,NA,0,1.13,0.05,0.11,1.27,0.4,NA,0,NA,NA,0.83,NA,NA,0.17,0.18,2.8,0.3,0,0,0.41,2.01,2.67,0.8,1.48,0.82,NA,-0.27,-0.55,-0.78,NA,0.31,9.86,1.4,NA,2.13,0.03,0.93,0.27,0.4,2.91
"2072","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-03-31",NA,1.52,0.26,0.29,0.43,0.35,0.84,0.23,0.02,4.43,NA,-0.1,NA,0,0.49,-0.22,1.02,0.5,-0.71,NA,0.34,NA,NA,0.01,NA,NA,0.58,0.27,1.92,0.18,0,0,0.22,-0.39,-0.09,0.78,-0.06,0.11,NA,0.08,0.06,2.31,NA,0,4.94,-24.1,NA,-3.05,0,0.14,0.49,1.16,17.49
"2073","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-04-30",NA,2.38,-0.01,0.19,0.41,-1.47,0,0.15,-0.14,-1.51,NA,0,NA,0,0.29,-0.31,-0.01,0.04,0.28,NA,0,NA,NA,0,NA,NA,0,0.27,-0.79,0.09,0.66,0,0.07,0.15,0.09,0.85,0.06,0,NA,0.09,0.01,1.3,NA,-0.52,14.99,-0.83,NA,0.5,0.11,0.49,0.53,1.12,21.08
"2074","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-05-31",NA,2.05,0,0.29,-0.53,1.14,-0.59,0,0.38,0.77,NA,0,NA,0,0.16,-0.24,-0.01,0,-0.25,NA,0,NA,NA,0.02,NA,NA,0.16,0.18,0.6,0,-0.75,-0.1,-0.01,-0.56,0,0.82,0.07,0,NA,0.02,0.69,2.33,NA,-0.63,5.94,61.03,NA,0,0.15,3.72,0.29,0.96,29.69
"2075","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-06-30",NA,2.19,-0.05,0.1,-0.89,0.44,0.09,0,-0.32,1.62,NA,0.68,NA,0,0.51,0.15,0.08,2.66,-0.29,NA,3.17,NA,NA,0.26,NA,NA,0.41,0.18,1.79,0,0.75,0.1,-0.17,0.2,0,0.83,-0.44,0,NA,0,1.79,1.3,NA,0.11,6.18,6.73,NA,0.22,0.45,0.74,0.05,1.04,32.46
"2076","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-07-31",NA,2.23,0.34,0,-0.38,-1.56,0.23,0.53,-0.17,-0.94,NA,0.48,NA,0,2.96,-0.74,0.04,0.68,0.03,NA,0,NA,NA,0.04,NA,NA,0.08,0.27,0.49,0.62,1.03,0.19,0.08,-0.2,0,0.86,0.63,0.01,NA,0.46,0.06,0.22,NA,0.63,4.35,6.77,NA,8.1,0.18,0.6,-0.23,1.17,37.84
"2077","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-08-31",NA,1.97,0.56,0,0.37,-0.35,0.17,0.15,0.61,-1.89,NA,0.66,NA,0,0.11,-0.01,0.05,0,0.27,NA,0.01,NA,NA,0.25,NA,NA,0.08,0.49,-0.87,-0.18,0.74,0.1,0.19,-1.88,0.09,0.87,0.31,-0.01,NA,0.14,0.84,-0.82,NA,-0.1,2.79,27.52,NA,-0.13,0.18,0.53,-0.21,1.07,8.4
"2078","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-09-30",NA,NA,0.06,0.29,0.13,-0.35,-0.14,-0.08,-0.4,-3.75,NA,-0.02,NA,0,0.06,-0.01,-3.65,3.74,0.12,NA,0,NA,NA,0.28,NA,NA,0.49,0.04,0.1,-0.44,0.37,0.1,0.58,3.11,0,0.88,-1.18,0.02,NA,0.08,1.19,-3.6,NA,-0.63,0.97,16.47,NA,-0.28,1.8,0.53,0.01,-0.54,0.33
"2079","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-10-31",NA,NA,0.44,0.19,-0.15,0.44,-0.09,0.23,-0.13,1.9,NA,0.22,NA,0,0.31,-0.06,NA,2.95,2.72,NA,0,NA,NA,0.06,NA,NA,0,0.14,-0.1,-0.62,0,0.19,0.98,-0.76,0,0.91,1.57,0.06,NA,0.16,0.07,-0.45,NA,0.21,19.38,15.18,NA,1.43,0,0.53,0.36,1.79,4.22
"2080","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-11-30",NA,NA,0.08,0.19,0.68,0.18,0.34,0.08,0.29,-1.37,NA,-0.2,NA,0,0.34,-0.2,NA,0,-2.62,NA,0,NA,NA,0.5,NA,NA,0.08,0.17,0.2,0.8,0.46,0.19,-0.08,0.01,0,0.95,-1.54,1.81,NA,0.03,0.12,-3,NA,0.84,-6.45,1.25,NA,0.12,0.09,0.2,-0.65,1.6,4.36
"2081","Restaurants and hotels","PCPIRE_PC_PP_PT","2020-12-31",NA,NA,-2.16,-0.19,-0.73,1.06,-0.14,0.08,0.94,-1.49,NA,0.63,NA,0,-0.02,-0.06,NA,4.19,0.04,NA,0,NA,NA,0.12,NA,NA,0.08,0.06,0.98,-0.09,0.18,0,1.74,-0.55,-0.09,0.98,-0.4,1.89,NA,0.7,0.09,-0.07,NA,-0.31,-11.16,12.62,NA,0.5,-0.09,0.39,0.16,0.34,2.12
"2082","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-01-31",NA,NA,0.1,-0.09,0.65,1.57,-0.17,0,2.41,0.71,NA,0.03,NA,NA,0.14,-0.47,NA,-0.83,-0.04,NA,-0.05,NA,NA,0.25,NA,NA,1.29,1.14,0.19,0.09,0,-0.1,0.03,0.16,0,0.96,0.5,-0.06,NA,0.34,0.37,0.05,NA,0.31,3.97,25.2,NA,-2.89,0.62,0.85,0.37,0.28,8.48
"2083","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-02-28",NA,NA,0.04,0.29,0.1,1.97,0.4,0.08,1.81,0.1,NA,0.37,NA,NA,0.09,0.32,NA,0,0.4,NA,0,NA,NA,0.59,NA,NA,0,1.05,0.58,0,0.18,0.1,0.17,-0.07,1.3,0.96,0,-0.25,NA,0.01,-0.01,2.26,NA,-0.31,NA,6.36,NA,0,0.26,0.26,-0.06,1.35,1.95
"2084","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-03-31",NA,NA,0.1,1.37,-0.22,-1.18,0.02,0.3,-0.24,3.61,NA,0.24,NA,NA,NA,0.51,NA,5.27,0.3,NA,0,NA,NA,1.34,NA,NA,0.22,0.27,-0.58,1.33,0.27,0.1,0.62,0.3,-0.09,0.96,0.2,0.04,NA,0.04,0.76,-0.54,NA,0.63,NA,23.51,NA,0,-0.18,0.32,0.69,0.95,3.5
"2085","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-04-30",NA,NA,-0.04,4.96,0.04,-1.62,-0.01,0.15,0.61,0.68,NA,0.15,NA,NA,NA,NA,NA,-0.16,NA,NA,0,NA,NA,0.26,NA,NA,0.06,0.3,1.84,1.83,0.18,0,0.21,0.11,0.09,0.98,1.09,0.01,NA,-0.08,0.53,2.08,NA,1.14,NA,14.73,NA,0.21,0.09,0.13,NA,1.86,3.49
"2086","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-05-31",NA,NA,0.18,0.25,0.2,2.08,0,0,0.59,0.77,NA,0.01,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.22,NA,NA,0.85,0.23,-1.9,-0.26,0.45,0.1,0.77,0.19,0,1.01,-1.18,0.41,NA,NA,0,5.51,NA,0.1,NA,9.66,NA,-0.21,-0.18,0.58,NA,1.17,24.14
"2087","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-06-30",NA,NA,0.2,-3.58,0.07,0.25,0.01,0.08,0.61,1.33,NA,0.19,NA,NA,NA,NA,NA,5.55,NA,NA,0,NA,NA,0.4,NA,NA,0.11,0.1,-0.29,0.09,0.18,0.1,0.45,0.06,0,1.04,0.69,0.14,NA,NA,0.65,0.35,NA,0.31,NA,8.42,NA,-0.32,NA,1.85,NA,1.74,1.84
"2088","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-07-31",NA,NA,-0.22,-0.25,-0.76,0.68,-0.02,0.07,-1.14,0.28,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.27,NA,NA,0.12,0.82,0.19,-0.77,1.7,0.38,-0.14,0.35,0,1.04,-0.89,0.01,NA,NA,0.91,1.22,NA,0.31,NA,20.23,NA,-0.67,NA,0.44,NA,0.9,4.67
"2089","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-08-31",NA,NA,0.09,0.41,1.2,-0.17,0.51,0.22,-2.25,3.28,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.56,NA,NA,0.27,0.59,5.13,0.78,0.18,0.1,0.47,0.05,0,1,0.7,0.01,NA,NA,-0.78,0.39,NA,0.2,NA,2.64,NA,-0.4,NA,0.56,NA,1.88,4.99
"2090","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-09-30",NA,NA,0.39,0.38,-0.2,0.34,-0.1,0,3.25,-5.72,NA,0.14,NA,NA,NA,NA,NA,8.21,NA,NA,0,NA,NA,0.3,NA,NA,0.55,0.13,-5.8,0.86,0,0,1.43,0.33,0,1.04,0.39,0.75,NA,NA,0.43,8.6,NA,0,NA,28.9,NA,-0.59,NA,0.62,NA,0.63,5.01
"2091","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-10-31",NA,NA,0.01,0.42,1,-0.08,0.05,0.4,-0.29,4.05,NA,-0.05,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.05,NA,NA,0.81,NA,-1.37,0.09,0.26,0,0.44,0.49,0,1.08,-0.49,0.7,NA,NA,0.9,0.81,NA,1.12,NA,1.1,NA,15.91,NA,0.19,NA,0.01,8.6
"2092","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-11-30",NA,NA,0.88,0.32,0.02,1.26,-0.08,0.12,-0.4,-5.56,NA,0.65,NA,NA,NA,NA,NA,0,NA,NA,1.34,NA,NA,0.43,NA,NA,0.13,NA,0.5,NA,-0.18,0.19,NA,-0.44,0,1.15,0.49,0.59,NA,NA,NA,1.66,0,0.4,NA,-0.1,NA,0.1,NA,0.06,NA,0.35,10.88
"2093","Restaurants and hotels","PCPIRE_PC_PP_PT","2021-12-31",NA,NA,0.15,0.06,0.35,0.75,0.26,1.37,-0.47,-3.73,NA,0.56,NA,NA,NA,NA,NA,3.28,NA,NA,0,NA,NA,0.13,NA,NA,NA,NA,2.27,NA,0.44,0,NA,0.4,-0.09,1.16,0,-0.12,NA,NA,NA,4.88,-6.78,0.1,NA,6.64,NA,-0.7,NA,0.49,NA,0.77,6.23
"2094","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-01-31",NA,NA,1.9,0.44,NA,0.08,0.56,0.63,NA,0,NA,-0.16,NA,NA,NA,NA,NA,0.45,NA,NA,-0.61,NA,NA,2.74,NA,NA,NA,NA,0.87,NA,0.88,0.48,NA,7.15,NA,1.21,-0.49,0.56,NA,NA,NA,1.72,0,1.1,NA,1,NA,NA,NA,0.49,NA,0.44,7.36
"2095","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-02-28",NA,NA,-3.42,0.24,NA,-0.08,0.77,0,NA,NA,NA,0.64,NA,NA,NA,NA,NA,0,NA,NA,18.21,NA,NA,0.31,NA,NA,NA,NA,0.1,NA,1.04,-0.19,NA,-0.15,NA,1.24,0,3.43,NA,NA,NA,3.15,0,0.69,NA,3.85,NA,NA,NA,0.98,NA,0.67,NA
"2096","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-03-31",NA,NA,-0.03,0.08,NA,1.15,0.05,0.36,NA,NA,NA,0.34,NA,NA,NA,NA,NA,12.13,NA,NA,0,NA,NA,0.12,NA,NA,NA,NA,-1.43,NA,0.6,0,NA,0,NA,1.27,0.49,5.69,NA,NA,NA,3.53,NA,0.88,NA,5.22,NA,NA,NA,0.54,NA,-0.14,NA
"2097","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-04-30",NA,NA,0.97,0.63,NA,1.55,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.27,NA,NA,NA,NA,1.16,NA,0.34,-0.19,NA,0.75,NA,1.3,NA,0.59,NA,NA,NA,3.7,NA,0.29,NA,NA,NA,NA,NA,0.24,NA,0.7,NA
"2098","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-05-31",NA,NA,-0.34,1.28,NA,3.93,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.13,NA,NA,NA,NA,1.15,NA,0.77,0.29,NA,NA,NA,NA,NA,-0.05,NA,NA,NA,4.57,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-06-30",NA,NA,NA,0.46,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.33,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,4.9,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","Restaurants and hotels","PCPIRE_PC_PP_PT","2022-07-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","Communication","PCPIEC_PC_PP_PT","2008-01-31",NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2.09,-0.3,NA,NA,0,NA,NA,0,5.26,NA,NA,NA,NA,NA,0,0,-0.07,0.28,NA,-12.13,3.47,1.03,NA,0,0,5.6,NA,NA,NA,-1.3,NA,0,0.93,1.11,NA,NA,NA
"2102","Communication","PCPIEC_PC_PP_PT","2008-02-29",NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,12.13,NA,NA,0.07,NA,NA,0,-0.12,NA,NA,NA,NA,NA,-0.1,0,0.11,0,NA,-0.29,28.17,-14.23,NA,9.65,0,0,NA,-0.09,NA,0.41,NA,0,0,-0.87,NA,NA,NA
"2103","Communication","PCPIEC_PC_PP_PT","2008-03-31",NA,0,-0.1,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.31,NA,NA,0,NA,NA,0,-2.81,NA,NA,NA,NA,NA,0,-0.83,-0.17,0,NA,-1.21,0,-0.09,NA,0,0.09,0,NA,-0.09,NA,0,NA,0,0,0.01,NA,NA,NA
"2104","Communication","PCPIEC_PC_PP_PT","2008-04-30",NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.1,-0.04,NA,NA,0,NA,NA,0,2.87,NA,NA,NA,NA,NA,0,0,-0.54,0.02,NA,14.71,0,0.01,NA,-0.03,-1.59,0,NA,-0.38,NA,0,NA,0.45,0,4.62,NA,NA,NA
"2105","Communication","PCPIEC_PC_PP_PT","2008-05-31",NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.02,NA,NA,0,NA,NA,0,0.1,NA,NA,NA,NA,NA,-0.3,0,0.11,0,NA,3.84,0,-0.75,NA,-0.05,1.58,0.02,NA,0.09,NA,-0.4,NA,0,0,-0.04,NA,NA,NA
